,Name,address,pincode,website,phone number,scrap
121,Gaushala Liluah,"J8GH+9X5, Gaushala, Patuapara, Liluah, Howrah, West Bengal 711203",711203,, ,711205
122,Saradapith Goshala,"J9H3+VH4, Belur Math, Howrah, West Bengal 711202",711202,, ,711205
123,Calcutta Pinjrapole Society Liluah Gosala,"58, Netaji Subhas Rd, near Gopal wajan kanta, Patuapara, Liluah, Howrah, West Bengal 711204",711204,,033 2268 6451,711205
124,Gosala Complex,"58/18, Netaji Subhas Rd, Bhatta Nagar, Liluah, Howrah, West Bengal 711203",711203,, ,711205
125,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,711205
126,Surabhi Goshala,"G7JR+7QJ, Paharpur, Garden Reach, Kolkata, West Bengal 700088",700088,,099276 68182,711205
127,KAAMDHENU GAUSHALA DAIRY ️,"Girja Vihar, Bhagwanpur Vichla, Haldwani, Uttarakhand 263139",263139,https://63010682c4eb0.zoyzsite.com/,098375 78156,263139
128,New Gaushaala,"5G53+R6M, New Gaushaala Rd, Haripur Shivdatt, Haripur Ratansingh, Uttarakhand 263139",263139, , ,263139
129,Hamari Gaushala Natural Farm,"Hamari Gaushala Natural Farm, Kaladhungi, Khadakpur, Uttarakhand 263139",263139,, ,263139
130,Gau Mata Mandir,"6GHH+QV6, Subhash Nagar, Haldwani, Uttarakhand 263139",263139,, ,263139
131,Kamadhenu Madhuban Gaushala,"88VG+22, Kausa Bangar, Musabangar, Uttarakhand 263159",263159,, ,263139
132,gaushala,"8HW2+CQM, Bhimtal, Harinagar Chanddeva, Uttarakhand 263136",263136,, ,263139
133,RADHAKRISHNA GAUSHALA,"FWXJ+FGR, C/O- DWARAKA PRASAD MORE, Vivekanand Marg, Balasore, Odisha 756001",756001,http://rkgaushalabls.com/,094370 04515,756001
134,Kamadhenu Madhuban Gaushala,"88VG+22, Kausa Bangar, Musabangar, Uttarakhand 263159",263159,, ,263140
135,Pavitra Gaushala,"Bajauniya Haldu, Uttarakhand 263159",263159,, ,263140
136,Hamari Gaushala Natural Farm,"Hamari Gaushala Natural Farm, Kaladhungi, Khadakpur, Uttarakhand 263139",263139,, ,263140
137,"Goshala road, pratappur, ramnagar road","72G9+GXF, Ramnagar Rd, Uttarakhand 244716",244716,, ,263140
138,KAAMDHENU GAUSHALA DAIRY ️,"Girja Vihar, Bhagwanpur Vichla, Haldwani, Uttarakhand 263139",263139,https://63010682c4eb0.zoyzsite.com/,098375 78156,263140
139,Gopipura Plot Gaushala,"72X9+XX, Hempur Daya, Uttarakhand 244716",244716,, ,263140
140,Gosala,"5539+W35, Beria Road, Uttarakhand 263401",263401,, ,263140
141,gaushala,"8HW2+CQM, Bhimtal, Harinagar Chanddeva, Uttarakhand 263136",263136,, ,263140
142,Gaushala,"Gaushala, Hempur Daya, Uttarakhand 244716",244716,, ,263140
143,Surovi Goshala,"QGG6+5GQ, Golabari - Nilganj Rd, Santoshpur, West Bengal 743248",743248,, ,743221
144,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,743221
145,Gaushala Liluah,"J8GH+9X5, Gaushala, Patuapara, Liluah, Howrah, West Bengal 711203",711203,, ,743221
146,SURVI SADAN GOSHALA,"ADIKASIMPUR, Santoshpur, West Bengal 743248",743248,, ,743221
147,Surabhi Goshala,"G7JR+7QJ, Paharpur, Garden Reach, Kolkata, West Bengal 700088",700088,,099276 68182,743221
148,Calcutta Pinjrapole Society Liluah Gosala,"58, Netaji Subhas Rd, near Gopal wajan kanta, Patuapara, Liluah, Howrah, West Bengal 711204",711204,,033 2268 6451,743221
149,Shri Krishna Gaushala,"Ghosh para, Rajapur, ps, Gaighata, West Bengal 743249",743249,,081678 37374,743245
150,Mata Mansa Devi Gaushala Gaudhaam,"PV94+7VJ, near Luxmi Bhawan, Mata, Mansa Devi Complex, Mansa Devi Temple Complex, Panchkula, Haryana 134109",134109,, ,134114
151,kamdhenu gaushala,"PVR2+JQ4, Saketri Rd, Sukteri, Panchkula, Haryana 134114",134114,, ,134114
152,Shri Krishna Gau-shala Charitable Trust.,"Saketri, Panchkula, Haryana 134107",134107,, ,134114
153,Rishi Dayanand Gaushala Society,"H.O :-96, Amravati Enclave, Panchkula, Haryana 134107",134107,, ,134114
154,Shri Kamdhenu Goshala,"QWVC+287, Panchkula, Haryana 134102",134102,, ,134114
155,Gauvan Sewa Dham (Hospital & Gaushala),"opposite NIFT, Sector 23, Panchkula, Nada, Haryana 134112",134112,, ,134114
156,गौशाला,"QR2J+G64, Kaimbwala, Chandigarh, Panchkula, Chandigarh 160001",160001,, ,134114
157,Shri Gopal Godown Goushala,"Reg No. 2685, Sokhana, Ambala Road, Dhakoli, Punjab 140603",140603,,092176 50062,134114
158,Gaushala Industrial Area,"PR68+487, Dariya Reserved Forest, Daria, Chandigarh, 160101",160101,,099157 11459,134114
159,Gaushala back gate,"PV84+954, Mansa Devi Complex, Sector 5, Panchkula, Haryana 134114",134114, , ,134114
160,Shri Gopal Godown Goushala,"Reg No. 2685, Sokhana, Ambala Road, Dhakoli, Punjab 140603",140603,,092176 50062,134117
161,Gau shala,"MVMH+WR6, Panchkula, Nada, Haryana 134109",134109,, ,134117
162,Gauvan Sewa Dham (Hospital & Gaushala),"opposite NIFT, Sector 23, Panchkula, Nada, Haryana 134112",134112,, ,134117
163,Mata Mansa Devi Gaushala Gaudhaam,"PV94+7VJ, near Luxmi Bhawan, Mata, Mansa Devi Complex, Mansa Devi Temple Complex, Panchkula, Haryana 134109",134109,, ,134117
164,Shri Gopal Gaudham Zirakpur,"JRXH+X7X, MC Office Rd, opposite M C office, Zirakpur, Punjab 140603",140603,,01762 297 700,134117
165,Go Shala,"72/2, Jamuna Enclave Rd, Sukhna, Sakhana, Zirakpur, Panchkula, Punjab 140603",140603,, ,134117
166,kamdhenu gaushala,"PVR2+JQ4, Saketri Rd, Sukteri, Panchkula, Haryana 134114",134114,, ,134117
167,Shri Kamdhenu Goshala,"QWVC+287, Panchkula, Haryana 134102",134102,, ,134117
168,Shri Krishna Gau-shala Charitable Trust.,"Saketri, Panchkula, Haryana 134107",134107,, ,134117
169,गौशाला,"QR2J+G64, Kaimbwala, Chandigarh, Panchkula, Chandigarh 160001",160001,, ,134117
170,Gir Gaushala pinjor H.R,"Pinjore, Haryana 134102",134102,, ,134117
171,Rishi Dayanand Gaushala Society,"H.O :-96, Amravati Enclave, Panchkula, Haryana 134107",134107,, ,134105
172,Mata Mansa Devi Gaushala Gaudhaam,"PV94+7VJ, near Luxmi Bhawan, Mata, Mansa Devi Complex, Mansa Devi Temple Complex, Panchkula, Haryana 134109",134109,, ,134105
173,Shri Kamdhenu Goshala,"QWVC+287, Panchkula, Haryana 134102",134102,, ,134105
174,Shri Ichapuran Balaji Gaushala,"QX27+85C, Haripur Chopahar, Haryana 134102",134102,,072061 43391,134105
175,Brahmrishi ashram goshala,"QW9F+5R4, Pinjore, Bhogpur, Haryana 134102",134102,, ,134105
176,Shri Krishna Gau-shala Charitable Trust.,"Saketri, Panchkula, Haryana 134107",134107,, ,134105
177,Gir Gaushala pinjor H.R,"Pinjore, Haryana 134102",134102,, ,134105
178,Shri Gopal Godown Goushala,"Reg No. 2685, Sokhana, Ambala Road, Dhakoli, Punjab 140603",140603,,092176 50062,134105
179,गौशाला,"QR2J+G64, Kaimbwala, Chandigarh, Panchkula, Chandigarh 160001",160001,, ,134105
180,Nandi Goshala,"CF35+24F, colony, Koti, Padiyar Gaon, Uttarakhand 248001",248001,, ,249130
181,Saptrishi Ashram Gaushala,"X5VV+62W, Haripur Kalan, Haridwar, Motichur Range, Uttarakhand 249411",249411,, ,249130
182,Mata Bhagwati Gaushala,"Dev Sanskriti Vishwavidyalaya, Haripur Kalan, Haridwar, Motichur Range, Uttarakhand 249411",249411,http://www.dsvv.ac.in/, ,249130
183,Nandi Goshala,"CF35+24F, colony, Koti, Padiyar Gaon, Uttarakhand 248001",248001,, ,249199
184,Saptrishi Ashram Gaushala,"X5VV+62W, Haripur Kalan, Haridwar, Motichur Range, Uttarakhand 249411",249411,, ,249199
185,Mata Bhagwati Gaushala,"Dev Sanskriti Vishwavidyalaya, Haripur Kalan, Haridwar, Motichur Range, Uttarakhand 249411",249411,http://www.dsvv.ac.in/, ,249199
186,Shree Brahma Maheshwar Gaushala,"W5M3+V4J, Mayapur, Haridwar, Uttarakhand 249401",249401,, ,249199
187,"Gaushala, Swargashram Trust","48C8+JG9, Swarg Ashram, Rishikesh, Uttarakhand 249304",249304,, ,249192
188,Lawaris Gayo Ki Panchayati Gaushala,"4876+W73, Near Janki Bridge, Near Beatles' Ashram, Main Street, Ram Jhula, Swarg Ashram, Rishikesh, Uttarakhand 249304",249304,, ,249192
189,Gau Shala Bhagirath Ashram,"48FF+MHJ, Swarg Ashram, Rishikesh, Uttarakhand 249304",249304,, ,249192
190,Mata Bhagwati Gaushala,"Dev Sanskriti Vishwavidyalaya, Haripur Kalan, Haridwar, Motichur Range, Uttarakhand 249411",249411,http://www.dsvv.ac.in/, ,249192
191,Saptrishi Ashram Gaushala,"X5VV+62W, Haripur Kalan, Haridwar, Motichur Range, Uttarakhand 249411",249411,, ,249192
192,Shree Brahma Maheshwar Gaushala,"W5M3+V4J, Mayapur, Haridwar, Uttarakhand 249401",249401,, ,249192
193,Goshala,"Kamleshwar mandir, near SGRR, Srinagar, Uttarakhand 246174",246174,, ,249192
194,gaushala dairy,"Sidcul Bypass Rd, near kala gate, Rawali Mahdood, Haridwar, Uttarakhand 249403",249403, , ,249192
195,Shri Sanatan Dharam Gaushala,"F34Q+7P8, Luxmanpuri, Rajmandi, Landour, Mussoorie, Uttarakhand 248179",248179,, ,249186
196,Ramakrishna Ashram Gaushala,"939J+V8X, Police Officers Colony, Kishanpur, Dehradun, Uttarakhand 248009",248009,, ,249186
197,Pihu Gaushala dairy,"CQ2X+J26, Dhaki Rd, Sahaspur, Chharba, Uttarakhand 248197",248197, , ,249186
198,Shri Gopinath ji Gaushala,"Jhiryan Grunt, Uttarakhand 247667",247667,,080571 97051,249186
199,Mata Bhagwati Gaushala,"Dev Sanskriti Vishwavidyalaya, Haripur Kalan, Haridwar, Motichur Range, Uttarakhand 249411",249411,http://www.dsvv.ac.in/, ,249186
200,Sw. Ramteerth Ashram Gaushala,"C34P+6CM, Salan Gaon, Bhagwant Pur, Kuthal Gaon, Uttarakhand 248009",248009, , ,249186
201,Gaushala Sabha,"VV9H+2JP, BSM College Road, near Kaushik Pathology Clinic, Chow Mandi, Chand Puri Nagar, Roorkee, Uttarakhand 247667",247667,, ,262401
202,Gosala,"5539+W35, Beria Road, Uttarakhand 263401",263401,, ,263152
203,KAAMDHENU GAUSHALA DAIRY ️,"Girja Vihar, Bhagwanpur Vichla, Haldwani, Uttarakhand 263139",263139,https://63010682c4eb0.zoyzsite.com/,098375 78156,263152
204,Gaushala,"Gaushala, Hempur Daya, Uttarakhand 244716",244716,, ,263152
205,Shri Krishna Gaushala,"Ghosh para, Rajapur, ps, Gaighata, West Bengal 743249",743249,,081678 37374,743247
206,Salua Branch Post Office,"Dokan More, Charghat Road, Salua, West Bengal 743247",743247,http://www.indiapost.gov.in/,1800 11 2011,743247
207,Gosala Ground Sodepur,"P94J+8WV, Sodepur Rd, Mati Nagar, Rahara, Khardaha, West Bengal 700114",700114,, ,743247
208,Shri Meenakshi Goushala,"W74F+P9W, Varichiyur, Tamil Nadu 625110",625110,, ,630611
209,SHREE SANADHANA GOSHALA TRUST,"Aryan Mahal, 1/1014, Alagar Kovil Main Rd, opp. Katha kinaru, Janki Nagar, Kathakinaru, Kannikudi, Tamil Nadu 625107",625107,https://oneclickcards.com/SHREE-SANADHANA-GOSHALA-TRUST,097511 75112,630611
210,Shree Sanadhana Goshala . madurai,"Alagar Kovil Main Rd, Kathakinaru, Kannikudi, Tamil Nadu 625101",625101,https://mycrd.in/shree-sanadhana-goshala-trust,099949 26348,630611
211,Shri Meenakshi Goushala,"W74F+P9W, Varichiyur, Tamil Nadu 625110",625110,, ,630562
212,Ghuru Kripa Goshala,"VHX6+W4V, Keelamangalam, Gowripatti, Tamil Nadu 630558",630558,, ,630562
213,SHREE SANADHANA GOSHALA TRUST,"Aryan Mahal, 1/1014, Alagar Kovil Main Rd, opp. Katha kinaru, Janki Nagar, Kathakinaru, Kannikudi, Tamil Nadu 625107",625107,https://oneclickcards.com/SHREE-SANADHANA-GOSHALA-TRUST,097511 75112,630562
214,Shree Sanadhana Goshala . madurai,"Alagar Kovil Main Rd, Kathakinaru, Kannikudi, Tamil Nadu 625101",625101,https://mycrd.in/shree-sanadhana-goshala-trust,099949 26348,630562
215,Ghuru Kripa Goshala,"VHX6+W4V, Keelamangalam, Gowripatti, Tamil Nadu 630558",630558,, ,630211
216,Sristi Goshala,"Village and post, Pipraich Gorakhpur, Naiyapar Khurd, Uttar Pradesh 273152",273152,, ,273152
217,Govats Goshala,"PC47+4HM, Sahara Estate, Gorakhpur, Uttar Pradesh 273016",273016,, ,273202
218,Sristi Goshala,"Village and post, Pipraich Gorakhpur, Naiyapar Khurd, Uttar Pradesh 273152",273152,, ,273202
