,Name,address,pincode,website,phone number,scrap
53,Kaku Dairy & Sweets,"SH 25, Rakkar Colony, Una, Himachal Pradesh 174303",174303,, ,176059
54,Amul Ice Cream Parlour kangra,"477J+PGV, Opp Allahabad Bank , Birta - Dharamshala Road , Kangra (H.P.), Kangra, Himachal Pradesh 176001",176001,,1800 258 3333,176059
55,Malkiat Singh General Store,"SH 22, Mehndhru, Sakri, Himachal Pradesh 176027",176027,,098057 19555,176059
56,Cafè Nomad Dairies,"Ground floor, below Glider Inn, Bir Colony, Bir, Chaugan, Himachal Pradesh 176077",176077,, ,176059
57,Women's Milk Producer Mutual-Aided Co-operative Society- TUNIKIPADU,"Tunikipadu, Andhra Pradesh 521401",521401,,083092 18584,521401
58,LRK Dairy Farm,"Old, Old Rice Mill Rd, Gosaveedu, Andhra Pradesh 521403",521403,, ,521401
59,PNR DAIRY Farm,"Hno 3-98 Madhira madupalli, Ramalayam Street, Madhira, Telangana 507203",507203,https://g.co/kgs/oGJUsu,098491 32492,521401
60,Heritage Sale Point (Vijayapal Milk Parlour ),"Kalluru - Rajavaram - Madhira Rd, Kanumuru, Gampalagudem, Andhra Pradesh 521403",521403,http://www.heritagefoods.in/,088867 38738,521401
61,Palakendram - Vijaya Dairy - Subbala,"2GH3+VH7, Sobbala, Andhra Pradesh 521403",521403,, ,521401
62,Samineni Diaryfarm,"Lakshmi narsimha temple straight road,gummadidurru, Penuganchiprolu, Andhra Pradesh 521190",521190,, ,521401
63,Heritage Sale Point (Sri Anjaneya Heritage Parlour ),"#2-325,Madupalli #2-325, Kalluru - Rajavaram - Madhira Rd, Madupalli, 507203",507203,http://www.heritagefoods.in/,088867 38738,521401
64,LAXMI VENKATESWARA MILK POINT,"Madhira, Telangana 507203",507203,, ,521401
65,Vijaypal Cooldrinks & Milk Products & ice creams,"Main road, Kanumuru, Gampalagudem, Andhra Pradesh 521403",521403,,092906 41743,521401
66,Venkatreddy Kirana,"1-6, Khammam, Matoorpeta, Telangana 507203",507203,,094412 49473,521401
67,Heritage Sale Point (Laxmi Heritage Parlour ),"#3-36,Nagavarappadu,Madhira #3-36,NAGAVARAPPADU,MADHIRA, Kallur, 507203",507203,http://www.heritagefoods.in/,088867 38738,521401
68,Nissika Dairy Farm,"Nissika Dairy Farm, Makkapeta, Andhra Pradesh 521190",521190,, ,521401
69,Bhadra rao,"W9CP+H85, Amberpeta, Telangana 507203",507203,, ,521401
70,Uppalamma Talli Varla Company,"1-6, Samatha Nagar, Khammam, Didugupadu, Telangana 507203",507203,,090003 28253,521401
71,Heritage Sale Point (LASYA MILK PARLOUR),"H.NO-V.PADMAVATHI.NA,26/30,PENNUGANCHIJAGGAIAPET, Jaggayyapet, Andhra Pradesh 521175",521175,http://www.heritagefoods.in/,096523 53478,521401
72,Sunandini Dairy,"Madhira, Telangana 507203",507203,,099594 90485,521401
73,Heritage Sale Point (Venu Gopala Dairy Parlour ),"R3-16 (6622200002128),Tiruvuru,Krishna R3-16 (6622200002128),TIRUVURU,KRIS Krishna, Kalluru - Lakshmipuram Rd, Andhra Pradesh 521235",521235,http://www.heritagefoods.in/,088867 38738,521401
74,SLT Dairy Farm and poultry,"Penuganchiprolu, Andhra Pradesh 521190",521190,, ,521401
75,"Milk Chilling Center, Tiruvuru","Laxmipuram, Andhra Pradesh 521235",521235,, ,521401
76,"Kurnavalli - A, Palakendram, Vijaya Dairy","4CFJ+XMQ, Kurnavalli, Telangana 507167",507167,, ,521401
77,TVR DAIRY FARM,"Kampasamudram, Andhra Pradesh 524230",524230,, ,524230
78,HAP daily,"UDHAYA GIRI, DOOR NO.4-16, MAIN BAZAR ROAD, OPP NDCC BANK MANDEL, Andhra Pradesh 524226",524226,http://hapdaily.com/,097011 38246,524230
79,DODLA DAIRY PARLOUR,"Udayagiri, Andhra Pradesh 524226",524226,, ,524230
80,VENKATESWARA DAIRY PARLOUR,"Udayagiri, Andhra Pradesh 524226",524226,, ,524230
81,Organic Milk dairy farm,"SH 57, Gopavaram, Andhra Pradesh 516227",516227,, ,524230
82,Keerthi Milk Dairy & Haneesh Cooldrinks,"Udayagiri, Andhra Pradesh 524226",524226,, ,524230
83,Heritage Foods Limited,"Bulk Mini Cooler,C/O Padmaja Video Theater, Post, opp. Govt Hospital, Duttalur, Andhra Pradesh 524222",524222,http://www.heritagefoods.in/,096664 08768,524230
84,Varalakshmi Dairy Farm,"Bharat petrol Pump Back Side, Thurpu Yerraballi, Mandal: Kondapuram, District:, Nellore, Andhra Pradesh 524239",524239,http://varalakshmidairyfarm.com/,097003 35889,524230
85,DODLA DAIRY,"Chennampalle, Andhra Pradesh 516502",516502,,1800 103 1477,524230
86,"Lakshumaiah milk dairy ( swachamaina vidi paalu, nayyi, peru, junnu...)","P3J5+HX3, Sidhout - Badvel Rd, Badvel, Andhra Pradesh 516227",516227,,099495 67023,524230
87,DODLA DAIRY,"Sivanagar, Badvel, Andhra Pradesh 516227",516227,,1800 103 1477,524230
88,Annaiah dairy center,"154, Siva Nagar Rd, Sivanagar, Badvel, Andhra Pradesh 516227",516227,, ,524230
89,SIVA GANGA DODLA DAIRY,"Gandla St, near KGN THEATRE BACK SIDE, Middelavaripalem, Badvel, Andhra Pradesh 516227",516227,, ,524230
90,Amma-nanna dairy farm,"27MC+4V8, Gandipalem, Andhra Pradesh 524236",524236,, ,524230
91,Bhagyalakshmi Dairy Farm,"Nellore, Andhra Pradesh 524309",524309,, ,524230
92,Hruday chand,"Kummari Bazar, Yerrabali, Palam Rd, Vinjamur, Andhra Pradesh 524228",524228,,094942 86811,524230
93,prasad dairy farm,"1-77, Pandipadu, Andhra Pradesh 524304",524304,, ,524230
94,Golusu vijayama,"VHM9+WG, Katepalle, Andhra Pradesh 524228",524228,, ,524230
95,SLN DAIRY PARLOUR,"6-148,banglaw centre,main road,vinjamoor, d.t, Andhra Pradesh 524228",524228,,099126 16191,524230
96,Danala Dairy Farm,"Danala farms, thopugunta, Kaluvaya, Andhra Pradesh 524343",524343,, ,524230
97,Amma-nanna dairy farm,"27MC+4V8, Gandipalem, Andhra Pradesh 524236",524236,, ,524310
98,Varalakshmi Dairy Farm,"Bharat petrol Pump Back Side, Thurpu Yerraballi, Mandal: Kondapuram, District:, Nellore, Andhra Pradesh 524239",524239,http://varalakshmidairyfarm.com/,097003 35889,524310
99,SRI DURGA DAIRY PARLOUR AND COOL DRINKS,"To, Vijayawada Main Road, Venkatapuram, Porumamilla, Akkalreddipalle, Andhra Pradesh 516193",516193,, ,524310
100,HAP daily,"UDHAYA GIRI, DOOR NO.4-16, MAIN BAZAR ROAD, OPP NDCC BANK MANDEL, Andhra Pradesh 524226",524226,http://hapdaily.com/,097011 38246,524310
101,Seethamma dairy farms,"79WC+P98, Nagireddy Palle, Andhra Pradesh 523223",523223,, ,524310
102,Thirumala milk dairy,"SH 54, Reddy Nagar, Porumamilla, Andhra Pradesh 516193",516193,https://youtube.com/channel/UCJZCpmtcOPkUmhHtoMTLQDQ, ,524310
103,"Mahalaksmi Milk Dairy,Payalakuntla","V29C+X98, payalakuntla, Munnelli, Kodur, Andhra Pradesh 516193",516193,, ,524310
104,Heritage Dairy Parlour,"3CRF+J55, Andhra Pradesh 523110",523110,, ,524310
105,TVR DAIRY FARM,"Kampasamudram, Andhra Pradesh 524230",524230,, ,524310
106,Organic Milk dairy farm,"SH 57, Gopavaram, Andhra Pradesh 516227",516227,, ,524310
107,VENKATESWARA DAIRY PARLOUR,"Udayagiri, Andhra Pradesh 524226",524226,, ,524310
108,Dodla Dairy milk distributor,"Godlaveedu, Somireddipalle, Andhra Pradesh 516503",516503,https://yvsrparlour.business.site/?utm_source=gmb&utm_medium=referral, ,524310
109,DODLA DAIRY PARLOUR,"Udayagiri, Andhra Pradesh 524226",524226,, ,524310
110,Bismilla jersey milk dairy porumamilla,"XXWR+R7X, Ambedkar circle, Reddy Nagar, Porumamilla, Andhra Pradesh 516193",516193,, ,524310
111,Goutham Reddy dairy farm,"Nallaguntla, Komarolu, Andhra Pradesh 523369",523369,, ,524310
112,Milk Dairy,"RP53+CWR, Ramapuram, Andhra Pradesh 516175",516175,, ,524310
113,Sri Shivaji Dairy Farm,"QQMH+XQV, Pothireddypalli Road, Onipenta, Andhra Pradesh 516173",516173,, ,524310
114,G. Rajasekhar rao (raja),"QQPH+2P4, Pothireddypalli Road, Andhra Pradesh 516173",516173,, ,524310
115,Venkata Atulit Foods Pvt Ltd,"9W56+2P, Chatti Reddy Palle, Andhra Pradesh 523357",523357,https://venkatatulitfoods.com/, ,524310
116,శ్రీనివాస మిల్క్ డెయిరీ ప్రొడక్ట్స్,"Satyanarayanapuram, Pamuru, Andhra Pradesh 523108",523108,, ,524310
117,Charaka Amrut Dairy Farms,"Nalgonda, Telangana 508126",508126,,079933 59329,508126
118,CNU YADAV Dairy Farming,"Near Virat stone crusher,jameelapet, bibinagar, Bhuvanagiri, Telangana 508126",508126,, ,508126
119,Dairy Queen,"Gidhaur, Patsanda, Bihar 811305",811305,,095080 87099,811305
120,MUTUM DAIRY FARM,"Singerband Keithel Leikai, near Bazar, Lakhipur, Assam 788126",788126,, ,788102
121,BENISHA COMPUTER,"BENISHA COMPUTER, Laboc Road, near LDSA Field, Pailapool, Assam 788098",788098,,088760 86417,788102
122,Ranjit Roy,"C2, Salganga, Assam 788031",788031,,084040 53130,788102
123,"Govt. Livestock Farm, Ghungoor.","Masimpur, Silchar, Silcoorie Grant, Assam 788014",788014,, ,788102
124,M/S B M ENTERPRISE,"Shop No. 95, Pt lll, Banshkandi, Singerbond Pt III, Assam 788101",788101,,060005 36871,788102
125,Rahul Sen,"C25, Salganga, Assam 788031",788031,,060031 13341,788102
126,The Bhabesh Livestock Dairy Farm and Hydroponics,"Vill.-Sarbantilla,P.O.-Barjalenga, Silchar, Assam 788117",788117,https://bhabeshdairy.wordpress.com/,093653 40579,788102
127,BARBHUIYA STORES,"VVPF+H4F, K B, Road, Udarbond, Assam 788030",788030,,086383 41425,788102
128,CHOUDHURY STORE,"Part II, Kashipur, Badripar Pt IV, Assam 788009",788009,,086382 03346,788102
129,SHFEE MAA STORE,"Durganagar Pt VI, Udarbond, Assam 788030",788030,,099545 79208,788102
130,FARUK STORE,"Samjurai, Silchar, Berenga Pt V, Assam 788005",788005,,086385 42972,788102
131,Bhabesh Agro Farm,"Vill- Sarbantilla, PO-Barjalenga, Silchar, Assam 788117",788117,, ,788102
132,MINI MART,"DIET, 14 VIP ROAD UDHARBOND, ROAD, Durga Nagar Part-V, Assam 788030",788030,,088120 88780,788102
133,Manu Dey Kanago,"Borodudhpatil, Silchar, L.B ROAD, Udarbond, Assam 788030",788030,,070021 41097,788102
134,Gopal Dairy,"GC College Rd, Tarapur, Silchar, Uttar Krishnapur Part-I, Assam 788004",788004,, ,788102
135,BORJA GOPAL ROY,"Durganagar Pt V, Udarbond, Assam 788030",788030,,093659 92105,788102
136,PANDAY STORE,"Niz Banskandi, Banskandi, Part 1, Niz-Banskandi Pt II, Assam 788101",788101,,084531 83166,788102
137,Radharomon Store,"1 Durganagar Pt IVJoyram, School Road, Udharbond, Assam 788030",788030,,080112 09651,788102
138,NEHA STORE,"Koratigram, Rongpur, near PHE, Assam 788009",788009,,070021 33599,788102
139,Minal Uddin Laskar,"30, Itkhola Rd, Tarapur, Silchar, Assam 788002",788002,,098340 85126,788102
140,Surya Gyatri Dairy Parlour,"5-6/7 Atkurcenter, Near, Indian Bank Rd, Atkuru, Andhra Pradesh 521286",521286,,070757 71052,521312
141,ShriKrishna Dairy,"beside atamakur kalava, Mangalagiri, Atmakur, Andhra Pradesh 522503",522503,,070130 00845,521312
142,MODEL DAIRY Pvt Ltd,"Nidamanuru, Vijayawada, Andhra Pradesh 521104",521104,https://modeldairy.nowfloats.com/,0866 284 3333,521312
143,Jersey milk Processing plant,"MX94+Q45, Andhra Pradesh 521105",521105,http://www.creamlinedairy.com/, ,521312
144,RealMilk India Pvt Ltd.,"59A-18-9, 3rd Cross Rd, Teacher's Colony, Auto Nagar, Vijayawada, Andhra Pradesh 520008",520008,,091773 02770,521312
145,Jai Kisan Dairy Farm,"Ankireddy Palem, Andhra Pradesh 522004",522004,,098495 21235,521312
146,MODEL DAIRY,"Shop No 1, Poranki Rd, Ramanagar, Nidamanuru, Vijayawada, Andhra Pradesh 521104",521104,https://modeldairy.in/,093485 12268,521312
147,Heritage Sale Point (CCL PRODUCTS (INDIA) LIMITED),"DUGGIRALA, Vijayawada, Andhra Pradesh 522330",522330,http://www.heritagefoods.in/,094901 63918,521312
148,Model Dairy Parlour,"#3-233,MainRoadPoranki, Vijayawada, Vijayawada, Andhra Pradesh 521137",521137,,070956 18676,521312
149,Sangam dairy and grocery store,"2-88, High School Rd, Ramavarapadu, Vijayawada, Andhra Pradesh 521108",521108, , ,521312
150,Indian Pan Shop,"Main Road Ilapuram, Vijayawada, Andhra Pradesh 520003",520003,,083098 62341,521312
151,Suvarna Agro & Dairy Farms,"Byrapuneni vari street, Perecherla, Andhra Pradesh 522005",522005,,095761 89999,521312
152,Manikanta Milk Agencies,"D.No. 16B-17-35, Pushpalela Nagar, 5th Rd, Tengellamudi, Eluru, Andhra Pradesh 534005",534005,,099492 26632,521312
153,DODLA DAIRY,"Main Bazar, Eluru, Andhra Pradesh 534001",534001,,1800 103 1477,521312
154,Milk World,"Bye-pass Road, beside Union Bank of India, Tadepalle, Andhra Pradesh 522501",522501,,083411 82345,521312
155,Virat Crane Industries Ltd,"Address D.No: 14, 181, Nuziveedu Rd, Nunna, Vijayawada, Hanuman Junction, Andhra Pradesh 521212",521212,http://durgadairy.in/,098481 24123,521312
156,Sree Surabhi Milk & Milk Products Cold Room & Vijayawada Office,"Panta Kaluva Rd, near NTR Circle, Gurunanak Nagar, Patamata, Benz Circle, Vijayawada, Andhra Pradesh 520010",520010,http://www.sreesurabhimilk.com/,1800 599 6669,521312
157,Subbu Coconuts,"near Indian Oil Petrol Pump Singh Nagar, Mahantipuram, Vijayawada, Andhra Pradesh 520001",520001,,094904 24089,521312
158,Milk n More,"Denduluru Rd, Vattikuti Colony, Satyanarayana Puram, Andhra Pradesh 534432",534432,https://www.milknmore.org/,079898 89297,521312
159,Vijaya Dairy Milk Factory,"5-6-60/2 Beside Sai Annakshetam Fraserpeta lambadipeta, Chittinagar, Vijayawada, Andhra Pradesh 520001",520001,http://www.kmuvja.com/,0866 251 8461,521312
160,SSS DAIRY FARM,"SSS DAIRY FRAMING, Pipra, Bihar 855101",855101,,099311 26568,855101
161,Green India,"Culvert Chowk, Bihar 855116",855116,,077618 34721,855101
162,Gouras dairy,"4FP5+7V3, Ward No. 16, Hanumant nagar, PHED Colony, Araria, Bihar 854311",854311,, ,855101
163,New super dairy,"A D B, near union Bank of india, Chandni Chowk, PHED Colony, Araria, Bihar 854311",854311,"https://www.google.com/travel/hotels/dairies%20at%20855101%20in%20india/entity/CgoI8LyI3ar779UDEAE/prices?g2lb=4814050,4874190,4893075,4965990,72277293,72302247,72317059,72406588,72414906,72421566,72462234,72471280,72472051,72473841,72481459,72485658,72486593,72494250,72513513,72536387,72538597,72549171,72570850,72586335,72597757,72597926,72602734,72606236,72616120,72618896,72619172,72619923,72620306,72620956,72629582&hl=en-IN&gl=in&cs=1&ssta=1&q=dairies+at+855101+in+india&ts=CAEaKgooEiYyJDB4MzllZjg5ZTE0ZTI2YWI4NToweDNhYmJmZGFhYmEyMWU3MA&rp=OAJAAEgBwAEC&ictx=1&sa=X&ved=2ahUKEwiH_Oy5sOSGAxWgTWwGHT19ABYQrK0LegQIERAC", ,855101
164,Bibiganj Market,"9Q99+6C2, Bibiganj, Kaalpeer, Bihar 855101",855101,, ,855101
165,Sudha Dairy,"PFR7+FCW, Maranga, Purnia, Maranga, Bihar 854303",854303,, ,855101
166,S A MOBILE STORE,"Chikni Chowk, Karandighi, West Bengal 733202",733202,,082509 64648,855101
167,Hind Dairy,"Parwati Hata, Chitrawani Rd, Bhatta Durga Bari, Bhatta Bazar, Navratan Hatta, Purnia, Bihar 854301",854301,,085215 18502,855101
168,BAHADURGANJ MARKET,"Bahadurganj, Bihar 855101",855101,, ,855101
169,Collector Market,"Main Road, near Janshi, Subhash Nagar, Rani Chowk, Bahadurganj, Bihar 855101",855101,,088262 65509,855101
170,India Dairy,"ગામ, કરજણ, Kamrej, Gujarat 394155",394155,, ,394810
171,Jay Dawarkadhish Dairy Farm,kikani complex near sajan India colony jaldhara chokdi ankleshwa gidc 393002,393002,, ,394810
172,aman dairy,"gf 15,manuber chokdi road,manuber chokdi,Bharuch,Gujarat,392001,India gf 15,manuber chokdi road,manuber, chokdi, Bharuch, Gujarat 392001",392001,,095740 37249,394810
173,INDIA DAIRY,"JXJR+HF6, Goya Bazar Rd, Piraman Naka, Taibah Nagar, Ankleshwar, Gujarat 393001",393001,, ,394810
174,NAISARG GIR GAUSHALA,"village, Kanbhi, Gujarat 394540",394540,,094086 80064,394810
175,HARI HAR DAIRY & SWEETS-best sweet shop in OLPAD.,"Olpad Opposite to state bank of india atm Shiv Pales Vimal Traders Laft Side On Rod, Surat, Gujarat 394540",394540,,092655 84509,394810
176,"Fun India Dairy, Amod","XVQF+M2H, Shraddha Society, Amod, Gujarat 392110",392110,, ,394810
177,INDIA DAIRY,"Ahmad Nagar Society, Bharuch, Gujarat 392012",392012,, ,394810
178,India Dairy,"Kosad Navi Vasahat, Kosad Tenaments, Surat, Gujarat 394107",394107,, ,394810
179,KANAIYA DAIRY,"Hari Om Complex, BUS STOP, 17-18, Sarweshwar Nagar Society, Zadeshwar, Bharuch, Gujarat 392011",392011,http://kanaiyadairy.com/,098255 40320,394810
180,Dudhdhara Dairy,"National Highway No-8 Post Box No-29, Near Jay Party Plot, Bholav, Bharuch, Gujarat 392002",392002,http://www.dudhdharadairy.in/,02642 246 033,394810
181,INDIA DAIRY,"Parshwanath Society, Ankleshwar, Andada, Gujarat 393010",393010,, ,394810
182,Shri Swaminarayan dairy,"C-576, Lallubhai Chakla, Old Town, Bharuch, Gujarat 392001",392001,, ,394810
183,Noorani Nagori Dairy & Sweets,"Shop No -147 , near New mayuri, Dahej Bypass Rd, Bharuch, Gujarat 392001",392001,,087800 59610,394810
184,SHRIAMRUT DAIRY PRIVATE LIMITED,094292 83510, 83510,"https://www.google.com/search?sca_esv=00e485a4403845c8&sca_upv=1&rlz=1C1CHWL_enIN1089IN1089&tbs=lf:1,lf_ui:2&tbm=lcl&sxsrf=ADLYWILtKagE78nPZDbQH8192XU34_p3MQ:1716484346537&q=dairies+at+394810+in+india#",094292 83510,394810
185,Shree Guru Labheshwar Dairy & Sweets,"panchamrut point raw house, 83-A/83/84, Kholvad - Pasodara Rd, char rasta, Surat, Gujarat 394185",394185,,099786 46477,394810
186,Narmada Dairy,"2, Sevashram Rd Shantibaug Estate, Sevashram Rd, Shantibaug Estate, Moficer Jin Compound, Bharuch, Gujarat 392001",392001,,094290 38176,394810
187,Shree Radhe Dairy Farm & Foods Limited (Vastu Ghee),"427,428 Sky View, Surat - Kamrej Hwy, near Swaminarayan Temple, opp. Dream land party plot, Varachha, Surat, Gujarat 395006",395006,https://shreeradhedairy.com/,076000 55252,394810
188,Devkunj Milk Product Private Limited(Gold Bansari Premium Ghee),"426, Green Plaza, near Golden Chowk, Mota Varachha, Surat, Gujarat 394105",394105,https://www.devkunj.com/, ,394810
189,Sachin milk suppliers,"Raod Plot, No 5, Rajpipla Rd, Yogi Nagar, Ankleshwar, Gujarat 393001",393001,, ,394810
190,Jilani dairy,"Near lal sahid masjid, kavi, Ring Rd, Jambusar, Gujarat 392150",392150,, ,392150
191,Kamboliwala Dairy,"Bhimpura Rd, opp. Mehfuz Nagar, Kakuji Wadi, Amod, Gujarat 392110",392110,http://www.funindiadairy.com/, ,392150
192,WhIte DIAMOND ICE CREAM,"Jambusar_Padra Road, Gujarat 392150",392150,https://whitediamondicecream.com/,097256 72772,392150
193,aman dairy,"gf 15,manuber chokdi road,manuber chokdi,Bharuch,Gujarat,392001,India gf 15,manuber chokdi road,manuber, chokdi, Bharuch, Gujarat 392001",392001,,095740 37249,392150
